instant_x,dteday,season_x,yr_x,mnth_x,hr,holiday_x,weekday_x,workingday_x,weathersit_x,temp_x,atemp_x,hum_x,windspeed_x,casual_x,registered_x,cnt_x,hr_formated,instant_y,season_y,yr_y,mnth_y,holiday_y,weekday_y,workingday_y,weathersit_y,temp_y,atemp_y,hum_y,windspeed_y,casual_y,registered_y,cnt_y,temp_category
9524,2012-02-06,Spring,2012,February,18,False,Monday,True,Clear,15.58,19.695,43.0,15.001299999999999,11,426,437,18:00,402,Spring,2012,February,False,Monday,True,Clear,11.586969,14.8213,62.2174,10.304599999999999,206,3578,3784,dingin
9525,2012-02-06,Spring,2012,February,19,False,Monday,True,Clear,14.76,16.665,43.0,16.997899999999998,7,284,291,19:00,402,Spring,2012,February,False,Monday,True,Clear,11.586969,14.8213,62.2174,10.304599999999999,206,3578,3784,dingin
9526,2012-02-06,Spring,2012,February,20,False,Monday,True,Clear,13.940000000000001,16.665,46.0,11.0014,7,194,201,20:00,402,Spring,2012,February,False,Monday,True,Clear,11.586969,14.8213,62.2174,10.304599999999999,206,3578,3784,dingin
9527,2012-02-06,Spring,2012,February,21,False,Monday,True,Clear,13.120000000000001,15.909999999999998,56.99999999999999,11.0014,11,143,154,21:00,402,Spring,2012,February,False,Monday,True,Clear,11.586969,14.8213,62.2174,10.304599999999999,206,3578,3784,dingin
9528,2012-02-06,Spring,2012,February,22,False,Monday,True,Clear,12.299999999999999,15.15,65.0,8.9981,4,83,87,22:00,402,Spring,2012,February,False,Monday,True,Clear,11.586969,14.8213,62.2174,10.304599999999999,206,3578,3784,dingin
9529,2012-02-06,Spring,2012,February,23,False,Monday,True,Clear,12.299999999999999,15.15,65.0,8.9981,3,43,46,23:00,402,Spring,2012,February,False,Monday,True,Clear,11.586969,14.8213,62.2174,10.304599999999999,206,3578,3784,dingin
9530,2012-02-07,Spring,2012,February,0,False,Tuesday,True,Clear,12.299999999999999,14.395,70.0,12.998000000000001,1,22,23,00:00,403,Spring,2012,February,False,Tuesday,True,Clear,14.520847,18.0552,49.625,9.874393000000001,199,4176,4375,Sejuk
9531,2012-02-07,Spring,2012,February,1,False,Tuesday,True,Clear,11.48,14.395,61.0,8.9981,8,6,14,01:00,403,Spring,2012,February,False,Tuesday,True,Clear,14.520847,18.0552,49.625,9.874393000000001,199,4176,4375,Sejuk
9532,2012-02-07,Spring,2012,February,2,False,Tuesday,True,Clear,12.299999999999999,16.665,61.0,0.0,0,4,4,02:00,403,Spring,2012,February,False,Tuesday,True,Clear,14.520847,18.0552,49.625,9.874393000000001,199,4176,4375,Sejuk
9533,2012-02-07,Spring,2012,February,3,False,Tuesday,True,Mist/Cloudy,12.299999999999999,16.665,70.0,0.0,1,1,2,03:00,403,Spring,2012,February,False,Tuesday,True,Clear,14.520847,18.0552,49.625,9.874393000000001,199,4176,4375,Sejuk
9534,2012-02-07,Spring,2012,February,4,False,Tuesday,True,Mist/Cloudy,12.299999999999999,16.665,70.0,0.0,0,3,3,04:00,403,Spring,2012,February,False,Tuesday,True,Clear,14.520847,18.0552,49.625,9.874393000000001,199,4176,4375,Sejuk
9535,2012-02-07,Spring,2012,February,5,False,Tuesday,True,Clear,13.120000000000001,16.665,49.0,6.0032,0,15,15,05:00,403,Spring,2012,February,False,Tuesday,True,Clear,14.520847,18.0552,49.625,9.874393000000001,199,4176,4375,Sejuk
9536,2012-02-07,Spring,2012,February,6,False,Tuesday,True,Clear,13.120000000000001,15.15,45.0,19.999499999999998,2,98,100,06:00,403,Spring,2012,February,False,Tuesday,True,Clear,14.520847,18.0552,49.625,9.874393000000001,199,4176,4375,Sejuk
9537,2012-02-07,Spring,2012,February,7,False,Tuesday,True,Clear,13.120000000000001,17.424999999999997,45.0,0.0,6,293,299,07:00,403,Spring,2012,February,False,Tuesday,True,Clear,14.520847,18.0552,49.625,9.874393000000001,199,4176,4375,Sejuk
9538,2012-02-07,Spring,2012,February,8,False,Tuesday,True,Clear,12.299999999999999,15.909999999999998,49.0,0.0,7,522,529,08:00,403,Spring,2012,February,False,Tuesday,True,Clear,14.520847,18.0552,49.625,9.874393000000001,199,4176,4375,Sejuk
9539,2012-02-07,Spring,2012,February,9,False,Tuesday,True,Clear,13.120000000000001,16.665,49.0,0.0,11,278,289,09:00,403,Spring,2012,February,False,Tuesday,True,Clear,14.520847,18.0552,49.625,9.874393000000001,199,4176,4375,Sejuk
9540,2012-02-07,Spring,2012,February,10,False,Tuesday,True,Clear,13.940000000000001,16.665,46.0,11.0014,12,104,116,10:00,403,Spring,2012,February,False,Tuesday,True,Clear,14.520847,18.0552,49.625,9.874393000000001,199,4176,4375,Sejuk
9541,2012-02-07,Spring,2012,February,11,False,Tuesday,True,Clear,14.76,17.424999999999997,46.0,12.998000000000001,9,120,129,11:00,403,Spring,2012,February,False,Tuesday,True,Clear,14.520847,18.0552,49.625,9.874393000000001,199,4176,4375,Sejuk
9542,2012-02-07,Spring,2012,February,12,False,Tuesday,True,Clear,16.400000000000002,20.455000000000002,40.0,22.0028,9,163,172,12:00,403,Spring,2012,February,False,Tuesday,True,Clear,14.520847,18.0552,49.625,9.874393000000001,199,4176,4375,Sejuk
9543,2012-02-07,Spring,2012,February,13,False,Tuesday,True,Clear,18.04,21.97,38.0,16.997899999999998,15,169,184,13:00,403,Spring,2012,February,False,Tuesday,True,Clear,14.520847,18.0552,49.625,9.874393000000001,199,4176,4375,Sejuk
9544,2012-02-07,Spring,2012,February,14,False,Tuesday,True,Clear,18.04,21.97,38.0,16.997899999999998,11,127,138,14:00,403,Spring,2012,February,False,Tuesday,True,Clear,14.520847,18.0552,49.625,9.874393000000001,199,4176,4375,Sejuk
9545,2012-02-07,Spring,2012,February,15,False,Tuesday,True,Clear,18.04,21.97,38.0,12.998000000000001,13,133,146,15:00,403,Spring,2012,February,False,Tuesday,True,Clear,14.520847,18.0552,49.625,9.874393000000001,199,4176,4375,Sejuk
9546,2012-02-07,Spring,2012,February,16,False,Tuesday,True,Clear,18.04,21.97,35.0,16.997899999999998,19,257,276,16:00,403,Spring,2012,February,False,Tuesday,True,Clear,14.520847,18.0552,49.625,9.874393000000001,199,4176,4375,Sejuk
9547,2012-02-07,Spring,2012,February,17,False,Tuesday,True,Clear,18.04,21.97,35.0,12.998000000000001,15,494,509,17:00,403,Spring,2012,February,False,Tuesday,True,Clear,14.520847,18.0552,49.625,9.874393000000001,199,4176,4375,Sejuk
9548,2012-02-07,Spring,2012,February,18,False,Tuesday,True,Clear,17.22,21.21,38.0,12.998000000000001,10,508,518,18:00,403,Spring,2012,February,False,Tuesday,True,Clear,14.520847,18.0552,49.625,9.874393000000001,199,4176,4375,Sejuk
9549,2012-02-07,Spring,2012,February,19,False,Tuesday,True,Clear,15.58,19.695,43.0,15.001299999999999,11,327,338,19:00,403,Spring,2012,February,False,Tuesday,True,Clear,14.520847,18.0552,49.625,9.874393000000001,199,4176,4375,Sejuk
9550,2012-02-07,Spring,2012,February,20,False,Tuesday,True,Clear,14.76,17.424999999999997,50.0,8.9981,6,206,212,20:00,403,Spring,2012,February,False,Tuesday,True,Clear,14.520847,18.0552,49.625,9.874393000000001,199,4176,4375,Sejuk
9551,2012-02-07,Spring,2012,February,21,False,Tuesday,True,Clear,13.940000000000001,17.424999999999997,61.0,7.0015,20,170,190,21:00,403,Spring,2012,February,False,Tuesday,True,Clear,14.520847,18.0552,49.625,9.874393000000001,199,4176,4375,Sejuk
9552,2012-02-07,Spring,2012,February,22,False,Tuesday,True,Clear,13.120000000000001,15.909999999999998,56.99999999999999,12.998000000000001,11,107,118,22:00,403,Spring,2012,February,False,Tuesday,True,Clear,14.520847,18.0552,49.625,9.874393000000001,199,4176,4375,Sejuk
9553,2012-02-07,Spring,2012,February,23,False,Tuesday,True,Clear,13.120000000000001,16.665,56.99999999999999,8.9981,2,49,51,23:00,403,Spring,2012,February,False,Tuesday,True,Clear,14.520847,18.0552,49.625,9.874393000000001,199,4176,4375,Sejuk
9554,2012-02-08,Spring,2012,February,0,False,Wednesday,True,Clear,12.299999999999999,14.395,56.00000000000001,15.001299999999999,2,21,23,00:00,404,Spring,2012,February,False,Wednesday,True,Mist/Cloudy,10.523347,13.321050000000001,72.2917,8.959307,109,2693,2802,dingin
9555,2012-02-08,Spring,2012,February,1,False,Wednesday,True,Clear,11.48,13.635,61.0,11.0014,1,9,10,01:00,404,Spring,2012,February,False,Wednesday,True,Mist/Cloudy,10.523347,13.321050000000001,72.2917,8.959307,109,2693,2802,dingin
9556,2012-02-08,Spring,2012,February,2,False,Wednesday,True,Clear,10.66,15.15,65.0,0.0,0,1,1,02:00,404,Spring,2012,February,False,Wednesday,True,Mist/Cloudy,10.523347,13.321050000000001,72.2917,8.959307,109,2693,2802,dingin
9557,2012-02-08,Spring,2012,February,3,False,Wednesday,True,Clear,10.66,15.15,65.0,0.0,0,1,1,03:00,404,Spring,2012,February,False,Wednesday,True,Mist/Cloudy,10.523347,13.321050000000001,72.2917,8.959307,109,2693,2802,dingin
9558,2012-02-08,Spring,2012,February,4,False,Wednesday,True,Clear,9.84,12.879999999999999,70.0,6.0032,0,1,1,04:00,404,Spring,2012,February,False,Wednesday,True,Mist/Cloudy,10.523347,13.321050000000001,72.2917,8.959307,109,2693,2802,dingin
9559,2012-02-08,Spring,2012,February,5,False,Wednesday,True,Clear,9.84,12.879999999999999,70.0,6.0032,0,20,20,05:00,404,Spring,2012,February,False,Wednesday,True,Mist/Cloudy,10.523347,13.321050000000001,72.2917,8.959307,109,2693,2802,dingin
9560,2012-02-08,Spring,2012,February,6,False,Wednesday,True,Mist/Cloudy,9.84,14.395,70.0,0.0,3,95,98,06:00,404,Spring,2012,February,False,Wednesday,True,Mist/Cloudy,10.523347,13.321050000000001,72.2917,8.959307,109,2693,2802,dingin
9561,2012-02-08,Spring,2012,February,7,False,Wednesday,True,Mist/Cloudy,9.84,12.879999999999999,70.0,7.0015,5,276,281,07:00,404,Spring,2012,February,False,Wednesday,True,Mist/Cloudy,10.523347,13.321050000000001,72.2917,8.959307,109,2693,2802,dingin
9562,2012-02-08,Spring,2012,February,8,False,Wednesday,True,Mist/Cloudy,9.84,11.365,70.0,15.001299999999999,13,495,508,08:00,404,Spring,2012,February,False,Wednesday,True,Mist/Cloudy,10.523347,13.321050000000001,72.2917,8.959307,109,2693,2802,dingin
9563,2012-02-08,Spring,2012,February,9,False,Wednesday,True,Mist/Cloudy,9.84,12.879999999999999,70.0,11.0014,8,245,253,09:00,404,Spring,2012,February,False,Wednesday,True,Mist/Cloudy,10.523347,13.321050000000001,72.2917,8.959307,109,2693,2802,dingin
9564,2012-02-08,Spring,2012,February,10,False,Wednesday,True,Mist/Cloudy,10.66,12.879999999999999,70.0,15.001299999999999,1,107,108,10:00,404,Spring,2012,February,False,Wednesday,True,Mist/Cloudy,10.523347,13.321050000000001,72.2917,8.959307,109,2693,2802,dingin
9565,2012-02-08,Spring,2012,February,11,False,Wednesday,True,Mist/Cloudy,10.66,12.879999999999999,65.0,15.001299999999999,5,97,102,11:00,404,Spring,2012,February,False,Wednesday,True,Mist/Cloudy,10.523347,13.321050000000001,72.2917,8.959307,109,2693,2802,dingin
9566,2012-02-08,Spring,2012,February,12,False,Wednesday,True,Mist/Cloudy,11.48,12.879999999999999,65.0,19.0012,14,124,138,12:00,404,Spring,2012,February,False,Wednesday,True,Mist/Cloudy,10.523347,13.321050000000001,72.2917,8.959307,109,2693,2802,dingin
9567,2012-02-08,Spring,2012,February,13,False,Wednesday,True,Mist/Cloudy,11.48,14.395,61.0,7.0015,15,111,126,13:00,404,Spring,2012,February,False,Wednesday,True,Mist/Cloudy,10.523347,13.321050000000001,72.2917,8.959307,109,2693,2802,dingin
9568,2012-02-08,Spring,2012,February,14,False,Wednesday,True,Mist/Cloudy,12.299999999999999,15.15,56.00000000000001,11.0014,8,100,108,14:00,404,Spring,2012,February,False,Wednesday,True,Mist/Cloudy,10.523347,13.321050000000001,72.2917,8.959307,109,2693,2802,dingin
9569,2012-02-08,Spring,2012,February,15,False,Wednesday,True,Light Rain/Snow,12.299999999999999,15.909999999999998,61.0,7.0015,5,49,54,15:00,404,Spring,2012,February,False,Wednesday,True,Mist/Cloudy,10.523347,13.321050000000001,72.2917,8.959307,109,2693,2802,dingin
9570,2012-02-08,Spring,2012,February,16,False,Wednesday,True,Light Rain/Snow,10.66,13.635,81.0,7.0015,2,73,75,16:00,404,Spring,2012,February,False,Wednesday,True,Mist/Cloudy,10.523347,13.321050000000001,72.2917,8.959307,109,2693,2802,dingin
9571,2012-02-08,Spring,2012,February,17,False,Wednesday,True,Light Rain/Snow,9.84,12.879999999999999,87.0,7.0015,8,147,155,17:00,404,Spring,2012,February,False,Wednesday,True,Mist/Cloudy,10.523347,13.321050000000001,72.2917,8.959307,109,2693,2802,dingin
9572,2012-02-08,Spring,2012,February,18,False,Wednesday,True,Light Rain/Snow,9.84,12.879999999999999,87.0,7.0015,4,163,167,18:00,404,Spring,2012,February,False,Wednesday,True,Mist/Cloudy,10.523347,13.321050000000001,72.2917,8.959307,109,2693,2802,dingin
9573,2012-02-08,Spring,2012,February,19,False,Wednesday,True,Light Rain/Snow,9.84,12.879999999999999,87.0,7.0015,3,158,161,19:00,404,Spring,2012,February,False,Wednesday,True,Mist/Cloudy,10.523347,13.321050000000001,72.2917,8.959307,109,2693,2802,dingin
9574,2012-02-08,Spring,2012,February,20,False,Wednesday,True,Light Rain/Snow,9.84,12.120000000000001,87.0,8.9981,3,122,125,20:00,404,Spring,2012,February,False,Wednesday,True,Mist/Cloudy,10.523347,13.321050000000001,72.2917,8.959307,109,2693,2802,dingin
9575,2012-02-08,Spring,2012,February,21,False,Wednesday,True,Light Rain/Snow,9.84,11.365,87.0,12.998000000000001,3,126,129,21:00,404,Spring,2012,February,False,Wednesday,True,Mist/Cloudy,10.523347,13.321050000000001,72.2917,8.959307,109,2693,2802,dingin
9576,2012-02-08,Spring,2012,February,22,False,Wednesday,True,Mist/Cloudy,9.84,12.120000000000001,87.0,8.9981,3,95,98,22:00,404,Spring,2012,February,False,Wednesday,True,Mist/Cloudy,10.523347,13.321050000000001,72.2917,8.959307,109,2693,2802,dingin
9577,2012-02-08,Spring,2012,February,23,False,Wednesday,True,Mist/Cloudy,9.84,12.120000000000001,87.0,11.0014,3,57,60,23:00,404,Spring,2012,February,False,Wednesday,True,Mist/Cloudy,10.523347,13.321050000000001,72.2917,8.959307,109,2693,2802,dingin
9578,2012-02-09,Spring,2012,February,0,False,Thursdady,True,Mist/Cloudy,9.84,12.120000000000001,87.0,11.0014,3,23,26,00:00,405,Spring,2012,February,False,Thursdady,True,Clear,10.865,13.0994,56.2083,13.000478999999999,163,3667,3830,dingin
9579,2012-02-09,Spring,2012,February,1,False,Thursdady,True,Mist/Cloudy,9.84,12.120000000000001,87.0,8.9981,2,10,12,01:00,405,Spring,2012,February,False,Thursdady,True,Clear,10.865,13.0994,56.2083,13.000478999999999,163,3667,3830,dingin
9580,2012-02-09,Spring,2012,February,2,False,Thursdady,True,Clear,9.02,11.365,80.0,8.9981,0,2,2,02:00,405,Spring,2012,February,False,Thursdady,True,Clear,10.865,13.0994,56.2083,13.000478999999999,163,3667,3830,dingin
9581,2012-02-09,Spring,2012,February,3,False,Thursdady,True,Clear,9.02,10.605,80.0,19.0012,0,4,4,03:00,405,Spring,2012,February,False,Thursdady,True,Clear,10.865,13.0994,56.2083,13.000478999999999,163,3667,3830,dingin
9582,2012-02-09,Spring,2012,February,4,False,Thursdady,True,Mist/Cloudy,9.02,9.85,75.0,30.002599999999997,0,1,1,04:00,405,Spring,2012,February,False,Thursdady,True,Clear,10.865,13.0994,56.2083,13.000478999999999,163,3667,3830,dingin
9583,2012-02-09,Spring,2012,February,5,False,Thursdady,True,Clear,8.200000000000001,9.09,75.0,19.0012,0,18,18,05:00,405,Spring,2012,February,False,Thursdady,True,Clear,10.865,13.0994,56.2083,13.000478999999999,163,3667,3830,dingin
9584,2012-02-09,Spring,2012,February,6,False,Thursdady,True,Clear,8.200000000000001,9.09,75.0,19.0012,1,75,76,06:00,405,Spring,2012,February,False,Thursdady,True,Clear,10.865,13.0994,56.2083,13.000478999999999,163,3667,3830,dingin
9585,2012-02-09,Spring,2012,February,7,False,Thursdady,True,Clear,8.200000000000001,9.85,69.0,16.997899999999998,4,263,267,07:00,405,Spring,2012,February,False,Thursdady,True,Clear,10.865,13.0994,56.2083,13.000478999999999,163,3667,3830,dingin
9586,2012-02-09,Spring,2012,February,8,False,Thursdady,True,Clear,8.200000000000001,9.85,64.0,16.997899999999998,11,473,484,08:00,405,Spring,2012,February,False,Thursdady,True,Clear,10.865,13.0994,56.2083,13.000478999999999,163,3667,3830,dingin
9587,2012-02-09,Spring,2012,February,9,False,Thursdady,True,Clear,8.200000000000001,9.85,59.0,15.001299999999999,9,229,238,09:00,405,Spring,2012,February,False,Thursdady,True,Clear,10.865,13.0994,56.2083,13.000478999999999,163,3667,3830,dingin
9588,2012-02-09,Spring,2012,February,10,False,Thursdady,True,Clear,9.02,10.605,51.0,15.001299999999999,7,90,97,10:00,405,Spring,2012,February,False,Thursdady,True,Clear,10.865,13.0994,56.2083,13.000478999999999,163,3667,3830,dingin
9589,2012-02-09,Spring,2012,February,11,False,Thursdady,True,Clear,9.84,11.365,52.0,15.001299999999999,4,95,99,11:00,405,Spring,2012,February,False,Thursdady,True,Clear,10.865,13.0994,56.2083,13.000478999999999,163,3667,3830,dingin
9590,2012-02-09,Spring,2012,February,12,False,Thursdady,True,Clear,10.66,11.365,48.0,22.0028,10,148,158,12:00,405,Spring,2012,February,False,Thursdady,True,Clear,10.865,13.0994,56.2083,13.000478999999999,163,3667,3830,dingin
9591,2012-02-09,Spring,2012,February,13,False,Thursdady,True,Clear,12.299999999999999,13.635,42.0,22.0028,10,144,154,13:00,405,Spring,2012,February,False,Thursdady,True,Clear,10.865,13.0994,56.2083,13.000478999999999,163,3667,3830,dingin
9592,2012-02-09,Spring,2012,February,14,False,Thursdady,True,Clear,13.120000000000001,15.15,39.0,19.999499999999998,18,126,144,14:00,405,Spring,2012,February,False,Thursdady,True,Clear,10.865,13.0994,56.2083,13.000478999999999,163,3667,3830,dingin
9593,2012-02-09,Spring,2012,February,15,False,Thursdady,True,Clear,13.120000000000001,15.15,36.0,19.999499999999998,14,120,134,15:00,405,Spring,2012,February,False,Thursdady,True,Clear,10.865,13.0994,56.2083,13.000478999999999,163,3667,3830,dingin
9594,2012-02-09,Spring,2012,February,16,False,Thursdady,True,Clear,13.940000000000001,16.665,36.0,0.0,15,223,238,16:00,405,Spring,2012,February,False,Thursdady,True,Clear,10.865,13.0994,56.2083,13.000478999999999,163,3667,3830,dingin
9595,2012-02-09,Spring,2012,February,17,False,Thursdady,True,Clear,13.940000000000001,16.665,34.0,8.9981,12,387,399,17:00,405,Spring,2012,February,False,Thursdady,True,Clear,10.865,13.0994,56.2083,13.000478999999999,163,3667,3830,dingin
9596,2012-02-09,Spring,2012,February,18,False,Thursdady,True,Clear,13.940000000000001,16.665,31.0,11.0014,13,404,417,18:00,405,Spring,2012,February,False,Thursdady,True,Clear,10.865,13.0994,56.2083,13.000478999999999,163,3667,3830,dingin
9597,2012-02-09,Spring,2012,February,19,False,Thursdady,True,Clear,13.120000000000001,16.665,33.0,7.0015,8,287,295,19:00,405,Spring,2012,February,False,Thursdady,True,Clear,10.865,13.0994,56.2083,13.000478999999999,163,3667,3830,dingin
9598,2012-02-09,Spring,2012,February,20,False,Thursdady,True,Clear,13.120000000000001,17.424999999999997,36.0,0.0,2,197,199,20:00,405,Spring,2012,February,False,Thursdady,True,Clear,10.865,13.0994,56.2083,13.000478999999999,163,3667,3830,dingin
9599,2012-02-09,Spring,2012,February,21,False,Thursdady,True,Clear,12.299999999999999,15.909999999999998,52.0,6.0032,8,169,177,21:00,405,Spring,2012,February,False,Thursdady,True,Clear,10.865,13.0994,56.2083,13.000478999999999,163,3667,3830,dingin
9600,2012-02-09,Spring,2012,February,22,False,Thursdady,True,Mist/Cloudy,12.299999999999999,16.665,56.00000000000001,0.0,3,104,107,22:00,405,Spring,2012,February,False,Thursdady,True,Clear,10.865,13.0994,56.2083,13.000478999999999,163,3667,3830,dingin
9601,2012-02-09,Spring,2012,February,23,False,Thursdady,True,Mist/Cloudy,12.299999999999999,16.665,52.0,0.0,9,75,84,23:00,405,Spring,2012,February,False,Thursdady,True,Clear,10.865,13.0994,56.2083,13.000478999999999,163,3667,3830,dingin
9602,2012-02-10,Spring,2012,February,0,False,Friday,True,Mist/Cloudy,11.48,15.15,65.0,6.0032,4,39,43,00:00,406,Spring,2012,February,False,Friday,True,Mist/Cloudy,11.514153,14.6779,54.0,7.834243000000001,227,3604,3831,dingin
9603,2012-02-10,Spring,2012,February,1,False,Friday,True,Mist/Cloudy,11.48,15.15,61.0,6.0032,2,11,13,01:00,406,Spring,2012,February,False,Friday,True,Mist/Cloudy,11.514153,14.6779,54.0,7.834243000000001,227,3604,3831,dingin
9604,2012-02-10,Spring,2012,February,2,False,Friday,True,Clear,10.66,14.395,52.0,6.0032,7,9,16,02:00,406,Spring,2012,February,False,Friday,True,Mist/Cloudy,11.514153,14.6779,54.0,7.834243000000001,227,3604,3831,dingin
